104,51,Female,Mobile,21.7900009155273,2,6,0,1,0,1,13.6000003814697,46.5999984741211,1
105,50,Female,Desktop,9.6899995803833,17,1,6,0,0,1,7.94000005722046,27.2600002288818,1
107,41,Male,Desktop,5.28000020980835,8,14,6,0,1,1,2.86999988555908,28.3700008392334,1
108,54,Female,Mobile,10.1300001144409,1,6,5,1,0,0,6.1100001335144,27.8299999237061,1
109,52,Female,Mobile,18.1900005340576,3,2,8,1,0,0,24.1900005340576,6.90999984741211,1
110,57,Female,Mobile,11.3900003433228,15,3,3,1,0,0,16.7600002288818,22.0400009155273,1
113,52,Female,Mobile,9.42000007629395,14,6,5,1,0,1,13.5200004577637,28.5599994659424,1
114,18,Male,Tablet,20.1299991607666,3,13,9,0,0,1,28.4699993133545,35.2200012207031,1
115,52,Female,Mobile,3.85999989509583,18,1,2,0,1,1,4.46000003814697,92.7399978637695,1
119,18,Female,Desktop,5.98999977111816,3,10,7,0,0,1,8.51000022888184,61.8199996948242,1
120,22,Female,Mobile,2.95000004768372,18,0,7,0,1,0,3.67000007629395,49.7599983215332,1
122,31,Female,Mobile,14.4399995803833,8,11,3,0,0,0,9.23999977111816,4.46000003814697,1
123,56,Male,Tablet,25.1000003814697,19,2,5,0,0,1,15.289999961853,3.07999992370605,1
125,26,Male,Mobile,5.19999980926514,15,3,1,1,0,0,3.72000002861023,7.69000005722046,1
126,32,Female,Mobile,9.89000034332275,14,4,5,1,0,0,13.1300001144409,19.4699993133545,1
127,32,Female,Desktop,23.2099990844727,16,14,7,1,0,0,33,51.9199981689453,1
128,43,Female,Mobile,9.86999988555908,3,2,3,0,0,1,7.05999994277954,50.3199996948242,1
129,59,Male,Desktop,12.8400001525879,15,8,4,1,0,1,12.3599996566772,34.4199981689453,1
130,30,Female,Desktop,9.75,19,4,7,0,1,0,9.3100004196167,66.5999984741211,1
131,49,Female,Desktop,3.32999992370605,8,6,2,1,1,1,2.25999999046326,39.189998626709,1
132,56,Female,Tablet,28.2399997711182,2,14,5,1,1,1,38.2200012207031,22.0200004577637,1
133,49,Male,Desktop,16.9099998474121,17,13,0,0,0,0,17.2900009155273,69.2200012207031,1
134,21,Male,Mobile,23.8500003814697,12,10,3,1,0,0,25.4300003051758,98.0199966430664,1
136,54,Female,Mobile,15.9099998474121,11,6,2,1,1,0,16.8500003814697,41.4099998474121,1
139,32,Male,Mobile,5.51000022888184,14,1,2,0,0,1,3.38000011444092,65.7099990844727,1
140,46,Male,Mobile,13.0200004577637,12,2,7,0,0,1,14.1099996566772,22.2600002288818,1
141,53,Female,Tablet,19.2399997711182,15,3,6,1,1,1,21.8500003814697,68.3499984741211,1
142,30,Male,Mobile,23.6800003051758,8,7,6,0,0,1,16.6200008392334,76.0199966430664,1
143,49,Female,Tablet,20.8700008392334,2,0,7,0,0,0,15.6199998855591,87.9800033569336,1
145,39,Male,Desktop,5.32000017166138,5,4,4,1,1,1,7.55999994277954,83,1
146,45,Female,Desktop,11.039999961853,2,3,9,0,1,0,7.86999988555908,72.3199996948242,1
147,19,Male,Mobile,2.24000000953674,10,12,7,1,0,0,1.13999998569489,35.2999992370605,1
148,59,Female,Mobile,21.8600006103516,10,7,7,0,0,1,29.2999992370605,10.6400003433228,1
149,23,Female,Mobile,28.6200008392334,4,13,7,0,1,1,37.2999992370605,24.2199993133545,1
150,45,Male,Mobile,8.65999984741211,4,8,9,1,1,1,8.27999973297119,84.4599990844727,1
151,45,Female,Tablet,3.53999996185303,8,2,5,1,0,1,4.59000015258789,53.439998626709,1
152,37,Female,Desktop,14.789999961853,6,13,1,0,0,1,14.039999961853,66.5599975585938,1
153,47,Female,Mobile,25.8400001525879,15,3,7,0,0,1,18.7199993133545,80.6100006103516,1
154,28,Female,Mobile,17.0100002288818,18,0,9,1,0,1,15.75,66.6999969482422,1
156,42,Female,Mobile,29.25,7,11,8,1,1,0,14.8900003433228,8.64000034332275,1
157,56,Female,Desktop,25.0300006866455,17,13,8,1,0,1,15.3500003814697,90.3600006103516,1
158,50,Female,Mobile,4.82000017166138,19,2,5,1,0,0,6.63000011444092,81.2600021362305,1
159,18,Male,Mobile,27.7299995422363,2,9,9,1,1,1,24.75,90.3000030517578,1
160,44,Male,Mobile,14.0699996948242,12,4,5,0,1,1,11.6999998092651,73.0899963378906,1
161,30,Female,Mobile,11.789999961853,19,14,5,0,0,0,16.3700008392334,27.4400005340576,1
162,58,Female,Desktop,14.3699998855591,5,12,3,1,0,1,9.40999984741211,11.3900003433228,1
163,20,Male,Mobile,25.2000007629395,12,7,0,0,0,0,18.0699996948242,12.960000038147,1
164,56,Female,Tablet,20.1200008392334,17,13,0,0,1,1,26.7199993133545,49.8899993896484,1
166,25,Male,Mobile,28.7700004577637,2,0,4,0,0,0,32.5999984741211,65.4199981689453,1
167,44,Male,Mobile,5.28999996185303,4,2,6,0,0,1,6.55999994277954,50.3300018310547,1
168,26,Female,Desktop,22.6200008392334,6,8,0,0,1,1,16.3500003814697,12.5299997329712,1
169,54,Female,Tablet,19.4500007629395,9,8,0,0,0,1,14.6499996185303,0.219999998807907,1
170,50,Female,Desktop,6.44000005722046,10,0,5,0,0,1,6.53999996185303,12.8299999237061,1
171,59,Male,Mobile,5.94999980926514,11,3,1,1,0,0,7.69000005722046,14.6700000762939,1
172,41,Male,Tablet,26.2399997711182,2,11,1,1,0,0,27.6700000762939,71.9899978637695,1
173,32,Male,Mobile,13.1700000762939,9,7,6,1,1,0,7.46999979019165,28.5300006866455,1
174,49,Female,Desktop,19.9799995422363,17,1,8,1,0,0,17,9.35999965667725,1
176,41,Male,Mobile,22.0900001525879,8,6,1,1,1,0,28.8799991607666,94.0500030517578,1
179,56,Male,Tablet,11.539999961853,6,6,9,1,0,0,9.64000034332275,95.0299987792969,1
180,19,Female,Mobile,25.9099998474121,16,5,3,1,0,1,17.9799995422363,52.310001373291,1
181,20,Female,Tablet,14.5699996948242,1,1,9,0,1,0,15.1499996185303,29.5799999237061,1
182,54,Male,Mobile,7.19000005722046,9,8,3,1,0,1,6.36999988555908,13.8100004196167,1
183,34,Female,Desktop,28.1000003814697,7,4,3,1,1,1,32.25,82.3899993896484,1
184,19,Male,Mobile,24.1000003814697,11,1,8,0,1,0,34.1199989318848,60.4700012207031,1
185,19,Female,Mobile,2.60999989509583,15,5,6,0,1,1,3.75999999046326,65.129997253418,1
186,45,Male,Mobile,29.9699993133545,5,9,6,1,0,1,21.7999992370605,86.0899963378906,1
193,19,Female,Mobile,8.44999980926514,10,9,3,1,0,0,6.36999988555908,85.6399993896484,1
195,49,Female,Mobile,18.3400001525879,4,1,4,0,1,0,15.0699996948242,29.1399993896484,1
197,49,Male,Mobile,4.01999998092651,1,13,2,1,0,0,4.46000003814697,39.2799987792969,1
198,21,Female,Desktop,20.6900005340576,14,5,0,0,1,1,14.3000001907349,62.4599990844727,1
200,34,Male,Mobile,15.5299997329712,12,11,1,0,0,1,18.7299995422363,20.0400009155273,1
201,55,Male,Mobile,11.5500001907349,19,3,7,0,0,0,6.94999980926514,24.9400005340576,1
202,41,Female,Desktop,13.5299997329712,12,3,3,1,0,0,11.8999996185303,93.0100021362305,1
203,22,Male,Mobile,12.2600002288818,5,11,2,0,0,0,13.6300001144409,38.5099983215332,1
204,51,Male,Desktop,28.8400001525879,4,5,3,0,0,0,41.1300010681152,31.4099998474121,1
206,39,Female,Mobile,7.03000020980835,18,9,0,1,1,0,4.71000003814697,46.7900009155273,1
207,28,Female,Mobile,12.1400003433228,12,5,0,1,1,0,13.4799995422363,24.6800003051758,1
208,33,Male,Desktop,16.7800006866455,16,5,4,1,0,1,10.0299997329712,40.9300003051758,1
210,26,Female,Mobile,14.5799999237061,7,0,8,1,1,0,16,27.9599990844727,1
211,23,Male,Mobile,24.4899997711182,9,4,6,1,0,1,14.2399997711182,41.8499984741211,1
212,33,Female,Desktop,23.2600002288818,10,14,4,0,0,0,32.2999992370605,51.7999992370605,1
213,46,Male,Tablet,15.6499996185303,5,0,2,0,0,1,20.7999992370605,74.1699981689453,1
214,20,Male,Mobile,25.7800006866455,4,10,7,1,0,1,25.0900001525879,38.4900016784668,1
215,37,Male,Mobile,22.7800006866455,11,13,6,0,1,1,22.5900001525879,54.5699996948242,1
217,36,Male,Mobile,28.7399997711182,7,9,0,1,0,1,15.8199996948242,81.8300018310547,1
218,43,Male,Mobile,8.72999954223633,13,3,2,0,1,0,5.61999988555908,23.7000007629395,1
219,20,Female,Mobile,8.76000022888184,13,1,7,0,0,0,7.07999992370605,21.3500003814697,1
220,36,Female,Desktop,26.7800006866455,18,8,1,0,1,1,23.1499996185303,66.2699966430664,1
222,49,Male,Desktop,27.8700008392334,13,13,3,1,1,0,18.0400009155273,54.689998626709,1
223,24,Female,Mobile,2.82999992370605,13,10,6,0,0,1,2.26999998092651,15.4200000762939,1
224,58,Male,Mobile,19.2000007629395,5,12,9,0,0,1,25.5,36.2599983215332,1
225,50,Female,Desktop,5.19000005722046,12,9,6,1,1,0,6.67000007629395,75.9400024414063,1
227,56,Female,Mobile,5.51999998092651,18,12,6,1,0,0,4.57000017166138,16.5200004577637,1
228,35,Male,Desktop,4.71000003814697,17,11,3,0,1,0,2.91000008583069,42.689998626709,1
229,57,Female,Desktop,1.35000002384186,10,1,6,0,1,1,2,44.2700004577637,1
230,18,Male,Desktop,19.2800006866455,9,5,4,1,0,0,14.4899997711182,50.8600006103516,1
231,28,Female,Tablet,11.4099998474121,8,9,9,1,1,1,15.3400001525879,46.1199989318848,1
232,45,Male,Desktop,4.05000019073486,15,5,6,1,0,0,5.65000009536743,50.1699981689453,1
233,42,Female,Mobile,10.3599996566772,13,13,2,0,1,0,9.75,81.3099975585938,1
234,40,Female,Mobile,5.90000009536743,17,11,9,1,0,1,7.96999979019165,38.9500007629395,1
235,48,Female,Desktop,28.3099994659424,9,11,6,1,0,1,22.0499992370605,55.2000007629395,1
236,47,Male,Mobile,10.2799997329712,11,8,6,0,1,1,14.289999961853,60.6800003051758,1
237,59,Male,Desktop,10.6800003051758,4,4,1,1,0,0,12.1300001144409,94.2300033569336,1
238,52,Male,Desktop,25.3600006103516,7,10,7,0,0,1,17.6100006103516,65.4700012207031,1
241,43,Female,Mobile,19.4400005340576,3,11,3,1,1,1,20.8099994659424,66.1900024414063,1
243,18,Female,Tablet,7,14,12,0,1,0,0,9.0600004196167,7.53000020980835,1
244,29,Female,Mobile,29.6800003051758,13,4,4,0,1,0,38.2099990844727,1.89999997615814,1
245,22,Male,Mobile,25.1000003814697,5,1,9,1,1,1,23.9599990844727,4.82999992370605,1
246,54,Female,Mobile,18.0799999237061,8,0,6,1,0,0,22.4200000762939,8.97000026702881,1
247,49,Male,Desktop,20.2099990844727,12,8,3,0,1,0,21.1900005340576,95.7799987792969,1
248,26,Male,Desktop,19.8199996948242,6,9,6,0,0,0,18.1299991607666,20.6700000762939,1
251,36,Male,Mobile,28.8799991607666,5,14,4,1,1,1,26.4200000762939,75.2799987792969,1
252,33,Male,Desktop,16.5,11,11,1,1,0,0,12.1999998092651,67.5800018310547,1
253,20,Male,Desktop,11.9700002670288,13,5,4,0,0,0,8.89000034332275,42.1699981689453,1
254,37,Female,Mobile,23.1000003814697,8,9,7,0,1,0,17.1399993896484,3.11999988555908,1
255,41,Male,Mobile,16.2099990844727,5,3,3,0,0,0,8.14999961853027,82.6500015258789,1
256,50,Female,Tablet,1.37999999523163,6,13,1,1,0,1,1.28999996185303,86.0800018310547,1
257,41,Female,Desktop,22.3500003814697,15,8,7,1,0,1,31.0799999237061,48.1800003051758,1
258,28,Male,Desktop,22.2299995422363,16,14,3,0,1,1,11.6700000762939,64.4899978637695,1
259,25,Female,Desktop,5.78999996185303,11,1,4,0,0,1,8.43000030517578,47.7700004577637,1
260,53,Female,Mobile,28.7399997711182,7,13,6,1,1,1,19.5200004577637,29.6200008392334,1
262,57,Male,Mobile,14.2700004577637,12,11,9,0,1,0,18.3400001525879,68.8600006103516,1
263,37,Male,Mobile,4.32999992370605,4,14,3,0,0,0,5.34999990463257,15.460000038147,1
265,42,Male,Mobile,11.8900003433228,11,3,3,1,0,1,14.3100004196167,77.5999984741211,1
266,52,Female,Desktop,11.2399997711182,12,0,9,0,1,0,10.9399995803833,47.560001373291,1
267,42,Female,Mobile,24.9799995422363,2,6,3,1,1,0,16.2900009155273,15.6899995803833,1
268,46,Female,Mobile,1.27999997138977,11,13,1,1,1,0,0.899999976158142,86.9700012207031,1
269,35,Female,Mobile,24.1399993896484,13,3,4,1,0,1,12.6999998092651,67.3899993896484,1
270,35,Female,Mobile,17.5699996948242,11,4,7,0,1,1,14.6199998855591,63.25,1
271,19,Male,Mobile,29.6000003814697,9,14,3,1,0,0,36.3499984741211,65.1699981689453,1
272,52,Male,Mobile,18.0900001525879,16,11,1,0,0,0,26.5799999237061,24.5100002288818,1
274,58,Female,Mobile,2.47000002861023,12,1,5,1,1,1,2.10999989509583,32.5999984741211,1
277,21,Female,Desktop,11.0299997329712,19,1,4,1,0,1,15.6599998474121,71.7300033569336,1
280,38,Male,Desktop,29.0499992370605,19,12,4,0,0,0,22.4099998474121,80.4899978637695,1
281,37,Female,Mobile,28.5499992370605,18,0,8,1,0,1,20.6399993896484,61.5400009155273,1
283,24,Male,Tablet,26.1299991607666,13,0,9,1,0,0,15.1700000762939,29.0699996948242,1
285,34,Female,Desktop,7.30000019073486,3,1,0,0,1,1,6.90999984741211,94.120002746582,0
287,29,Male,Mobile,21.5599994659424,9,4,1,1,0,0,14.7600002288818,38.5499992370605,1
288,39,Female,Mobile,28.9200000762939,9,2,9,0,0,0,20.75,62.5,1
290,47,Female,Mobile,3.47000002861023,1,6,0,1,1,1,4.53000020980835,84.1699981689453,1
291,55,Female,Desktop,18.3199996948242,18,9,9,0,0,0,11.6700000762939,83.3000030517578,1
292,55,Male,Mobile,20.9099998474121,15,5,2,0,0,0,11.9899997711182,45.6199989318848,1
293,25,Male,Desktop,7.3899998664856,8,1,5,1,0,1,3.97000002861023,80.4599990844727,1
294,44,Female,Desktop,12.4300003051758,11,8,0,0,1,1,6.71000003814697,19.2999992370605,1
295,44,Female,Mobile,18.3600006103516,17,1,0,1,0,0,19.2199993133545,37.3899993896484,1
298,47,Male,Desktop,4.8600001335144,5,8,1,0,0,0,6.48000001907349,97.5199966430664,1
299,50,Male,Mobile,28.2800006866455,2,1,5,1,0,1,41.5200004577637,57.6800003051758,1
300,45,Female,Mobile,22.7600002288818,15,8,2,0,1,1,30.9699993133545,76.6500015258789,1
301,50,Male,Desktop,1.03999996185303,19,7,5,1,0,1,1.51999998092651,40.1599998474121,1
302,22,Male,Mobile,23.2000007629395,16,13,6,1,0,1,27.1499996185303,56.1599998474121,1
303,36,Male,Tablet,22.4500007629395,13,6,6,1,0,0,33.3899993896484,34.7400016784668,1
307,45,Female,Mobile,14.1300001144409,7,9,7,1,0,1,17.0900001525879,89.8600006103516,1
308,47,Female,Mobile,23.5599994659424,12,7,4,0,0,0,34.3199996948242,86.4300003051758,1
309,46,Male,Desktop,13.3400001525879,13,0,0,1,1,1,10.0500001907349,83.5,1
310,23,Male,Desktop,5.46000003814697,13,8,8,0,0,1,4.36999988555908,82.1500015258789,1
311,52,Female,Desktop,29.3199996948242,14,5,0,1,1,1,26.3099994659424,72.9499969482422,1
312,58,Female,Tablet,8.02000045776367,15,0,1,1,0,0,7.73999977111816,87.4800033569336,1
313,54,Male,Mobile,21.8099994659424,2,0,6,0,1,1,30.4799995422363,21.0200004577637,1
314,41,Female,Desktop,5.15000009536743,6,12,2,0,1,0,7.15000009536743,87.0400009155273,1
315,46,Female,Mobile,10.539999961853,9,6,5,0,0,0,12.1999998092651,91.7799987792969,1
316,48,Male,Desktop,13.8199996948242,15,9,7,1,1,1,10.1199998855591,71.5999984741211,1
317,52,Female,Mobile,6.57000017166138,16,1,4,1,0,1,4.8600001335144,59.939998626709,1
319,38,Male,Desktop,5.55999994277954,3,12,9,1,0,0,5.57999992370605,86.620002746582,1
320,49,Female,Tablet,17.2099990844727,8,4,2,1,1,0,13.0500001907349,57.6800003051758,1
321,40,Male,Desktop,20.25,8,4,1,1,1,0,13.5299997329712,61.0699996948242,1
322,50,Male,Tablet,2.80999994277954,7,9,5,0,1,0,3.44000005722046,60.6599998474121,1
323,20,Male,Desktop,26.2600002288818,11,14,4,0,1,0,34.4900016784668,86.6800003051758,1
324,35,Female,Mobile,6.36999988555908,13,11,6,1,0,0,4.84999990463257,13.6999998092651,1
326,59,Female,Mobile,20.1800003051758,9,13,5,1,1,0,24.4899997711182,22.3999996185303,1
327,48,Male,Mobile,14.5900001525879,16,10,4,0,1,1,14.1400003433228,49.1800003051758,1
328,20,Male,Mobile,15.4799995422363,5,7,5,0,1,0,22.6200008392334,46.939998626709,1
329,57,Female,Mobile,4.71999979019165,14,4,4,0,1,0,2.97000002861023,51.2000007629395,1
330,41,Female,Mobile,24.3700008392334,1,7,6,0,0,0,33.0099983215332,11.4300003051758,1
331,49,Male,Tablet,18.8899993896484,19,4,4,0,0,0,15.2299995422363,79.2900009155273,1
333,40,Female,Mobile,11.8500003814697,14,14,0,1,1,0,8.93000030517578,91.3199996948242,1
334,19,Female,Mobile,24.5,13,5,8,0,0,1,35.9300003051758,84,1
335,44,Female,Mobile,17.4799995422363,8,7,5,0,0,1,9.61999988555908,6.34999990463257,1
336,59,Female,Mobile,4.15000009536743,3,1,8,0,1,1,4.21000003814697,5.3600001335144,1
337,19,Male,Desktop,11.8100004196167,1,6,0,0,0,1,16.6599998474121,62.9000015258789,1
338,43,Female,Mobile,8.03999996185303,19,2,1,1,1,0,7.80000019073486,7.73000001907349,1
339,34,Female,Mobile,16.0100002288818,15,8,6,1,0,1,21.4599990844727,57.1800003051758,1
340,57,Male,Desktop,25.4599990844727,8,9,3,1,0,0,36.9099998474121,7.92000007629395,1
342,26,Male,Mobile,13.5699996948242,13,14,0,0,0,0,13.4200000762939,41.9099998474121,1
343,56,Male,Desktop,27.2600002288818,12,2,4,0,1,1,32.3400001525879,59.0900001525879,1
345,59,Female,Mobile,17.4200000762939,11,7,5,1,1,0,11.5500001907349,14,1
346,43,Female,Mobile,8.60000038146973,5,9,6,1,1,1,9.17000007629395,84.2099990844727,1
347,52,Female,Mobile,18.6200008392334,19,1,2,1,0,1,12.3400001525879,29.9300003051758,1
350,30,Female,Desktop,29.7299995422363,11,7,9,0,1,1,22.8600006103516,87.7699966430664,1
351,24,Female,Desktop,26.5699996948242,6,6,3,1,1,0,33.7400016784668,28.0699996948242,1
353,37,Female,Mobile,16.5799999237061,9,4,8,1,1,1,13.9799995422363,40.2599983215332,1
354,18,Male,Desktop,14.3999996185303,7,3,6,0,1,1,14.4200000762939,4.84000015258789,1
355,25,Female,Mobile,6.3600001335144,6,10,1,1,0,0,7.59000015258789,86.8300018310547,1
358,29,Male,Mobile,14.1599998474121,1,13,7,0,1,0,12.6099996566772,13.2200002670288,1
359,40,Male,Mobile,26.5900001525879,15,9,7,0,1,1,27.5599994659424,1.05999994277954,1
360,32,Female,Mobile,5.28999996185303,5,0,0,1,0,1,3.22000002861023,98.5699996948242,0
361,45,Female,Mobile,15.7399997711182,6,12,7,1,0,0,22.7999992370605,41.6199989318848,1
362,51,Female,Mobile,19.7600002288818,5,3,9,1,0,0,23.7399997711182,93.0400009155273,1
363,19,Female,Desktop,15.9899997711182,17,5,6,1,1,1,14,42.0099983215332,1
366,39,Male,Mobile,4.3600001335144,2,1,4,0,1,0,4.17000007629395,41.8199996948242,1
368,39,Male,Mobile,4.78000020980835,5,12,2,1,1,1,6.94000005722046,5.34999990463257,1
370,59,Male,Mobile,11.8100004196167,14,0,7,1,1,0,13.5900001525879,53.9300003051758,1
371,23,Male,Desktop,22.2700004577637,4,3,8,1,0,1,28.6499996185303,25.5300006866455,1
372,32,Female,Mobile,12.7600002288818,8,3,4,0,1,0,12.8900003433228,95.870002746582,1
374,50,Male,Mobile,23.3299999237061,14,7,0,1,1,1,32.4300003051758,13.0299997329712,1
